epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6329231242338816,0.6930601009310076,0.48212240849222454,0.8898789268464454
2,0.21980053894221782,0.9684665468744964,0.03455424149121557,0.9992984161337519
3,0.014674641316135724,0.9993115537181293,0.008013281971216202,0.9993093301181696
4,0.007041872975726922,0.9993119238903423,0.006557289910103593,0.9993093301181696
5,0.006184259289875626,0.9993119238903423,0.006005965106721435,0.9993093301181696
6,0.0057686105836182834,0.9993119238903423,0.005714420561811754,0.9993093301181696
7,0.005543461783478657,0.9993119238903423,0.005511970458818334,0.9993093301181696
8,0.005435578416412076,0.9993119238903423,0.005421825684607029,0.9993093301181696
9,0.005243721014509598,0.9993119238903423,0.005261079940412726,0.9993093301181696
10,0.005161704821512103,0.9993119238903423,0.005200838004904134,0.9993093301181696
11,0.005096438123534123,0.9993119238903423,0.005139973280685288,0.9993093301181696
12,0.005017646231378118,0.9993119238903423,0.005079071103994336,0.9993093301181696
13,0.0049336997947345175,0.9993119238903423,0.005019984939800841,0.9993093301181696
14,0.004870751313865185,0.9993119238903423,0.004943186616791146,0.9993093301181696
15,0.0048228383685151735,0.9993119238903423,0.0048974741782460895,0.9993093301181696
16,0.004749413843577107,0.9993119238903423,0.004837235834981714,0.9993093301181696
17,0.004687779769301415,0.9993119535041194,0.004781114137066262,0.9993094674009925
18,0.00460918340831995,0.9993124643417735,0.0046924493674721035,0.9993105999842811
19,0.004552209485943119,0.9993135230343028,0.004631206925426211,0.9993119728125097
20,0.004470180820984145,0.999314774216383,0.004577132540621928,0.9993128994715641
21,0.004414235365887483,0.9993156922434714,0.0044857543627066275,0.9993130710750927
22,0.004368505533784628,0.9993163955706762,0.004433702544442245,0.9993130710750927
23,0.004289236959690849,0.9993164622016746,0.004356471089912313,0.9993134142821498
24,0.0041842926371221745,0.9993169212152189,0.004298160584377391,0.9993138261306185
25,0.004117571158955494,0.9993177652078646,0.004201173050595182,0.9993133113200326
26,0.004041484541570147,0.9993182908524072,0.004121440728860242,0.9993158510522556
27,0.003959054461059471,0.9993195124207103,0.004039880886141743,0.9993161256179014
28,0.00388051123979191,0.9993202305548037,0.003952543084908809,0.9993177386910701
29,0.003789728678142031,0.9993219851710936,0.0038834860481853995,0.999320415706116
30,0.003704878749946753,0.9993238212252704,0.0038010782695242335,0.9993233329661018
31,0.0036329125597452123,0.9993264716583161,0.0037222663273236583,0.9993259070190305
32,0.003545054040538768,0.9993285002020437,0.003638491067769272,0.9993271425644362
33,0.003451420514223476,0.99933009194256,0.0035502583320651737,0.999329716617365
34,0.003373354005937775,0.9993339935576857,0.003456108139029571,0.9993331486879365
35,0.003280333212266366,0.9993377322970377,0.0033856170318488565,0.9993375417382683
36,0.0032001563347876074,0.999342811059801,0.0032997782275612864,0.9993399441876684
37,0.003133740051028629,0.9993471642850268,0.003212152813960399,0.9993474604222202
38,0.0030532344011589886,0.9993521616099033,0.0031412541533687283,0.9993587862551065
39,0.0029706083238124847,0.9993586248167434,0.0030684837007096837,0.9993606395732152
40,0.0029002627823501827,0.9993647474651477,0.0029961063659616877,0.9993649983028411
41,0.002841427898965776,0.99936883416638,0.002933872863650322,0.9993708671435185
42,0.0027698572337006527,0.9993770593929544,0.0028604118353021996,0.999376735984196
43,0.0027051736523086827,0.9993826712037046,0.002784689755312034,0.9993830509940478
44,0.0026409442148481806,0.9993878388077991,0.0027406232631100075,0.9993876842893195
45,0.002578084023358921,0.9993931174635575,0.002668632793107203,0.9993962301450428
46,0.002515650649244587,0.999400750414591,0.002618823799171618,0.9993992503671457
47,0.0024590339589243134,0.9994055182326954,0.002556032833776304,0.9994036090967717
48,0.002391816885210574,0.9994117149155423,0.0024953330201762064,0.9994113312555578
49,0.002349676083152493,0.9994174599882891,0.0024381657131016254,0.9994170284927066
50,0.00227763766500478,0.9994239602123506,0.0023894080825682196,0.99942485361361
