epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.04348237158603266,0.9910599930924384,0.005942530983772416,0.9993093301181696
2,0.004369523565276948,0.9993136933135208,0.0035844453108998444,0.9993101194944011
3,0.002909426346548602,0.9993388502171212,0.002611241151148883,0.9993636597953182
4,0.0021291263988559954,0.9994170157816334,0.0019073948183526786,0.9994756139373641
5,0.001485562722127025,0.9995415861347763,0.0013409860951539415,0.9995948783897274
6,0.001010953974074278,0.999669636106722,0.0009585804811929568,0.9996976689033471
7,0.0006956199062669761,0.9997739358294772,0.0006908080204784011,0.9997880010007918
8,0.0004989708981249863,0.9998442981637378,0.000553129160275253,0.999831245089994
9,0.0003725626400441059,0.9998888965119687,0.00043167461990378797,0.9998671102274673
10,0.00029376846363541123,0.9999155637181983,0.0003546222880966245,0.9998916152113486
11,0.00023870268671447013,0.9999322955022292,0.0003146858977673289,0.9999092903747924
12,0.0002007773566421949,0.9999424456243116,0.00027432691646166716,0.9999179391926328
13,0.00017687048089917368,0.9999483091521667,0.0002462361215013796,0.9999244258060132
14,0.00015568923571795766,0.9999539431732496,0.00023588525073137134,0.9999279265179962
15,0.00014053555520133983,0.9999575486506049,0.00022502632782561705,0.9999319763612707
16,0.0001315164505270246,0.9999598955424358,0.00021284611956126845,0.9999351681869023
17,0.00012101596853154528,0.9999612429692913,0.00019395703818120708,0.9999383256918282
18,0.00011169651046128641,0.9999631604613551,0.00019071559934393287,0.9999398358028797
19,0.00010669111373931823,0.999964515291655,0.00018644630668299773,0.9999404535755826
20,0.00010377746577868158,0.9999648780604238,0.00017776477481954946,0.999942100969457
21,0.00010154920456777765,0.9999656184048499,0.00018816964774697015,0.9999411399896969
22,9.624842734923825e-05,0.9999667881490432,0.00018114894359874038,0.9999427873835713
23,9.20921376792905e-05,0.9999667437283777,0.00017542716131384412,0.9999459105677915
24,9.005960501416022e-05,0.9999677431933529,0.00017292531629209407,0.9999453271157943
25,8.856374234967053e-05,0.9999679801035694,0.00017862963515933818,0.9999461164920258
26,8.75808211400683e-05,0.9999681725931201,0.0001612837678784182,0.9999472490753144
27,8.506564715475195e-05,0.999968764868661,0.00016624797325885782,0.9999470088303744
28,8.284299381044455e-05,0.9999692534959823,0.00016569827158281652,0.9999480727722516
29,8.247091834638348e-05,0.9999689721651003,0.0001669417436530169,0.9999493769590688
30,8.107409878428945e-05,0.9999698531749674,0.00015973078216820097,0.9999501320145945
31,8.077132171711439e-05,0.9999695348268642,0.00016259669120280215,0.9999501663353002
32,7.881905300105906e-05,0.9999695052130871,0.0001589164337649261,0.9999503036181231
33,7.615714104727714e-05,0.9999702973816231,0.00015698840965901932,0.9999511959564718
34,7.477294570695744e-05,0.9999707267813903,0.00015859426779430718,0.9999514018807061
35,7.55523419023579e-05,0.9999705713090608,0.00015264514261686528,0.9999520882948204
36,7.404809382109322e-05,0.9999709859019394,0.0001534219980105543,0.9999502349767116
37,7.452554660615447e-05,0.9999712672328214,0.00014315412856656342,0.9999524315018775
38,7.451611466414263e-05,0.9999711487777132,0.00014780395744869916,0.9999522942190546
39,7.224550490796419e-05,0.9999713634775967,0.00014554645307585955,0.9999524315018775
40,7.29628852093453e-05,0.9999712894431542,0.0001558128046431543,0.9999526717468176
41,7.266607893602007e-05,0.9999715559671476,0.00014038339661335788,0.9999547309891605
42,7.084596129263648e-05,0.9999714449154836,0.00014823196285690827,0.9999527747089346
43,7.146722509010305e-05,0.9999717484566983,0.00014966207275462622,0.9999545250649262
44,7.064854450703949e-05,0.9999719853669148,0.0001396819931799725,0.9999531865574033
45,7.123634794778709e-05,0.9999717632635869,0.00014747241752607247,0.9999523971811718
46,7.155164650270245e-05,0.9999715411602591,0.00015090397937456146,0.9999528776710518
47,6.865799035498888e-05,0.9999714819327049,0.00014484323541042753,0.9999547653098662
48,6.736235470589624e-05,0.9999721556461327,0.00013928735503353752,0.9999539759336348
49,6.840144419389912e-05,0.9999725110114573,0.00013945537830295507,0.9999544564235148
50,6.536591949680637e-05,0.9999722296805753,0.0001360808634602178,0.9999558978931549
