epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.1290351087385315,0.9708480498072931,0.007423882659238119,0.9993093301181696
2,0.006021030791798386,0.9993119238903423,0.005342442434854233,0.9993093301181696
3,0.004944287406249067,0.9993119238903423,0.004850704187097458,0.9993093301181696
4,0.0045480871241602855,0.9993119238903423,0.004479868516612511,0.9993093301181696
5,0.004164258491689876,0.999312086766116,0.004060487907666426,0.9993111834362783
6,0.0037297708597981323,0.999316217888014,0.003633948042988777,0.9993186653501244
7,0.0033180752958534127,0.9993210671440053,0.003259061495415293,0.9993227151933989
8,0.0029714740852241294,0.9993336085785841,0.0029434627280212366,0.9993412483744856
9,0.0026749218893000635,0.9993545973430652,0.0026590157156953444,0.9993677782800041
10,0.0024156017599911506,0.9993824713107096,0.002409243078615803,0.9993982207459743
11,0.002170884366131435,0.99941499464135,0.002169784248018494,0.9994273590251272
12,0.0019433098051981148,0.9994509901873491,0.0019493048670343482,0.9994642881044777
13,0.0017251319536086866,0.999490124793715,0.0017351795059557145,0.9995015947115911
14,0.0015227052075314825,0.9995331536117625,0.001546218919639404,0.999544152386679
15,0.0013450694317787381,0.9995756345749346,0.0013768826879990788,0.999579811599918
16,0.0011835495696671434,0.9996188114618673,0.0012251963624014305,0.9996175643762057
17,0.0010412606317944573,0.9996607741839411,0.0010921247124385375,0.9996593326750622
18,0.0009147988107465839,0.9996996200559809,0.0009769894531928003,0.9996960901508841
19,0.0008073672642378863,0.9997359191431947,0.0008748064551932308,0.9997221395665227
20,0.0007140637509587963,0.9997688792770466,0.0007852822667560899,0.9997499393381526
21,0.0006352806813083589,0.999797352923676,0.000711799451472381,0.9997753023396768
22,0.0005661001117205468,0.9998223765652797,0.0006482167697798174,0.9998005966997896
23,0.0005070312842489931,0.9998443573912918,0.0005911619877084517,0.9998144279441932
24,0.0004549847276470924,0.9998623107436259,0.0005378299482310048,0.9998367020822029
25,0.00041224377553404894,0.9998788130208845,0.0005000513987257504,0.9998470326146235
26,0.00037340764538384974,0.9998930868614206,0.000458769775622596,0.999861344348907
27,0.00034117417842133947,0.999904680655134,0.0004259337147232145,0.9998728417853219
28,0.0003147534661042362,0.9999139497673494,0.00039857115077141387,0.9998822113379824
29,0.00028871136255783297,0.9999223970972516,0.0003753751202916297,0.9998889381963028
30,0.0002655615735112421,0.9999293785451902,0.0003532876323263806,0.9998949786405088
31,0.0002459623965324234,0.9999343462562896,0.000335432320403365,0.9999010190847148
32,0.0002306948548628775,0.9999387142884039,0.00031508538030231226,0.9999085353192666
33,0.00021460443913691945,0.9999424456243116,0.00030379395600623236,0.9999090501298524
34,0.0002025057289402111,0.9999463472394374,0.00029192088494220603,0.9999132715766554
35,0.00019166711076573168,0.9999493160205862,0.00027702145878440485,0.99991708117499
36,0.00018023362238220555,0.9999513223539811,0.0002671632884392658,0.9999204102834444
37,0.00017102701259950586,0.9999540172076923,0.00025560052689308155,0.999924563088836
38,0.00016346054622248384,0.99995514253122,0.00024905314673490537,0.9999247003716589
39,0.0001559968102009083,0.9999559791204216,0.0002408145732120969,0.9999277205937619
40,0.00014727975299060975,0.9999585777293573,0.00023388030464187838,0.9999293336669306
41,0.00014212166927991655,0.9999601990836505,0.00022731149063194887,0.9999301916845735
42,0.00013647248038146015,0.9999600732250981,0.00022121426613571553,0.9999323195683278
43,0.00012912332996335355,0.9999621758032683,0.00021526250034534873,0.9999346533763166
44,0.00012452159630888443,0.9999624867479273,0.00020919845085770177,0.999935580035371
45,0.00011949913829793932,0.999964204346996,0.00020328033469223345,0.9999375019948911
46,0.00011674788574810472,0.9999644930813222,0.00020302978093520954,0.9999368842221882
47,0.00011284303973760393,0.9999644412572123,0.00020273702886277952,0.9999384972953568
48,0.00011022217049839575,0.9999655961945171,0.00019635788899344893,0.9999380511261825
49,0.00010800084690622575,0.9999657590702908,0.00019165130148534305,0.9999391837094711
50,0.000104628680658653,0.9999662106803908,0.00018746230769186065,0.999941002706874
